"property_id","price"
"3e4a9ee0a06fa0e13c68e205","1042855744"
"b7afac926b844760adea7219","1468485888"
"c98ed9366911c5f6a11715bd","2062302080"
"4a8c244ab5ec5100449474ae","1189244672"
"fa6f7bafb705ac0b8a10c67b","1475569280"
"ea273693cfbf0529a8287500","626013312"
"d7189210a6c51a67c9a9b9be","1558700288"
"f1046cc98093a9fda8538a5e","1680871168"
"2b03ae37eade19eea04b265b","1016249600"
"e001f91ffc43ec11bb02e7f6","1318391040"
"14add7165a2e6fb2a50723ad","1547108992"
"4a9625ae16c11e5a98fa2b21","2873262848"
"e198492d56847972cd6d7b97","1358089472"
"e35da08613038493a137e2cc","2376723968"
"7ebc4bd1d908575eed1091eb","1042883712"
"f6d1b7ad066f2b87f81def91","745393280"
"3b250717ef83f823dd8e2186","1562999552"
"55dc7c135df175068cabf91d","960179712"
"ef8aa32ac680ea7c94414ef7","2690550016"
"a2038a4b795871c1e327ccda","2690550016"
"6a1450cad96f18763077796d","467176576"
"07ec12bc945101cba5faee8e","1133764736"
"a24898509993d4d74de1503d","1826773632"
"55bc93adb16fba0d6aadd148","1325596544"
"660e88236e78d6292dcdbb8c","1046348736"
"ee7e05be57c266953b095f0e","1586713088"
"dd23d7f52651b952f19608de","841347712"
"2fadb3694d90085250284538","766292288"
"4e524cb3fb6c72b9f789a867","1441365888"
"989c7a8afec7b7b8e27fa2bd","1107273856"
"581602a7ddebf277008c68e7","958837248"
"3be00d767ca0e2a0e523d59d","982913152"
"e8addc1b68357b11d8652075","949302976"
"7048d7db06abfbe0da9b374e","1722049664"
"0ef8ccb31336621daba06a63","957548608"
"6d1bbf6d393abd5854d6a1cc","1805517952"
"65aecbad53d85e3f17f8c4af","2210278400"
"6715bf1732c40fae0b841435","1367278720"
"ed849927f083a48c364470a5","1662833024"
"84079fe105776f2b505f8ac1","1230915584"
"ccb45161adf84c78253b01ff","987100096"
"c6ef5f01c674416f6a6a1108","1219031808"
"3d3c485b275ad54dfa5db908","1972643200"
"157c27fcbec6a84111a61c83","1038509696"
"02f099e269e69d8f1ead0252","2313275904"
"ff0b3313a473dafd8ce183ef","1380471296"
"d1bc0c1fa117c2797689d53b","976695424"
"57302c7812b073c1a2f711b8","1089341056"
"6cb3c7129eff6ca3bf0c995e","1373935104"
"9b2183b9bbbf890cc475d45d","621751488"
"44cfb68c054174d7375e546a","1409625344"
"8183e661d4d0b5504dbb4b29","695167296"
"ff2d91722a9f6221d6647fe1","1866389248"
"6c5a1ef9b6c4a1484499716e","1024803200"
"0333cc92aa01ab58da9b6491","1293231488"
"99cc941e68d65887fc4ec41c","1345572736"
"1ac6e9b9dd4b9a75f3cc5605","1886702464"
"acc24ecbbe5f999aaa3cc7e5","1088251136"
"f10ca47f4cf233046c06a664","1327837824"
"034c3392ed7fc6eefce0d58e","1380844928"
"4ef9422c7506c17d4e023924","1404589440"
"38bf2973854fb811688059ac","1235967360"
"e3fa5acce12e90c03f8dc924","1270526208"
"12e84c32c6afbb725c830d33","863657856"
"59e67822bdbc6813ed05f7ca","575351040"
"3b451ee96c9a96cf862dd884","1304985472"
"69b19e9e604842a714f707d4","975803456"
"a6e73e46bb800dbd1b1fa67b","1844309248"
"334ccb5c63a5ea3d4d6b02b4","1417012736"
"202a19a6f47be507fd17e411","363196704"
"362ff5cee5f250890aef59ea","1843164544"
"1af8d02a4aaa7ce9e3585fc8","1010865152"
"02262a268bfb718f04c32549","1106400512"
"160964223c4408c5aac39490","404327264"
"a84dcb8ede7c1d3072851937","864426624"
"6a9dcdb6b6f48ff4305f5c10","1350014080"
"7a0ee3e39a20d1b6b61105f9","2062426496"
"52f2c6935aa7bebb5e2d121d","1579801344"
"962c9e32bb6db9da5f0a0a74","1000139968"
"11809c51e5cc03e106594128","1520678912"
"79c852c8a13ee49b103315ac","938165312"
"e551095335da0ea01c32415a","1278577024"
"7629b68662edff78266d9d53","674144640"
"d909eb471775e6c526d6161a","2391744000"
"493563c63206d3afce8feeea","2681438720"
"b810ff1915d786e178ba0355","1940116480"
"75a5bf22bc601f9a1a29cdd8","1408719616"
"dbbe1f3b9c73c788cc1f4d20","1013523776"
"62d36fda18ff78d9bc0c2206","760588608"
"f9ef60078cd1e00ceccec68f","703035712"
"412f377f491dbba28705908d","828745856"
"caf8467b357697fd4f3b07cb","1758027392"
"a788c6327356e225d6a69363","952058752"
"227331cff7d5e8fd2a287f92","1436423936"
"04eddfd1cd165d3de1a7975c","1475774592"
"0b365385e82f3456ea6147a0","1450903296"
"2849c3974a9cd81ed90f41be","1155295104"
"3c7e7550bc07f3a165679e34","644032384"
"f79b4096e0fbbd0d198cede9","780865024"
"0af9700a49f5fde34cf9a5a1","1055296512"
"e9787bd9b13528555f8bce14","1103019392"
"da8703a7adad9d221b75b3e5","659127424"
"fa5c6a06e33b80ac0e2eaa09","2064255616"
"eb2280f59fa8fa35a1c74669","1303225344"
"f6f845dcbe8e154ce7debec0","1257882112"
"d8d2ff1f23016a950e369c67","874170176"
"df3b82b33824c2dde2171232","1592338560"
"122e571fdc5c0ddafd84ff8a","729635648"
"5cd595d9d4c58a0248e960a8","928453632"
"689eb1cc142520b522fe82ee","1071397248"
"abc746a2c241880e402e4e63","2251494144"
"f204583ce6ebecb13a425fee","980036992"
"39b80f5ac3dd8d90c1acf10c","1066023616"
"78a864be76a28e4fca65c1d8","1986081280"
"db78eedb4cb89a453e672128","947760896"
"80b191690dbe3bb08c8ca2a4","654511680"
"79b3ae7bc79bd8253b204d05","473328704"
"48e7570f4b9d09f4cda420b6","1541512064"
"aa4511842550869a4dae5b3b","1834182784"
"5b5d1a0565f3430d047efc49","1387218688"
"2be052599256727bbf334765","665383680"
"74a4f11aa87485cb3a649465","1424318848"
"55d42a533eb4635f2e4487c9","948046848"
"115ff01526723a4208a30f22","1854593024"
"b586c97cd6a10651738d821a","1432360064"
"74e81c95a3baa6f807217489","572529152"
"a55bc7a356389bf3772e7b01","1274357376"
"1f586db404226f7315e546fa","1345345152"
"24e2146958e775cbbe421b34","1049686656"
"f564211176735257a3d9fd30","922331712"
"c723472b746b2ee3ac311abc","1160959744"
"9a55efa432cdc7d175371988","1322144768"
"88c6753d5faaecac15e12632","1440897280"
"1eac5a195566cc1f72bdc885","479796000"
"bd8a859f866cacdd938fdcc4","600632256"
"554eab42a026c541928f4503","527555488"
"d9e87539237cd49421dce453","1048223552"
"2920931b14e1abaedbb154cf","651427264"
"6a50e6f731ff1eaf53b9315a","1768723200"
"d9d2ecf4cbc844720be2a72c","878177536"
"fe9033be6621cbb011325d05","917600704"
"5d60b54413afab9a41f4144f","1064929344"
"93d86cfb4a0b638cbf26247f","1051065216"
"260671c41e60bcff3a1a851e","1270998400"
"bdde71747304e83c759517f6","1015362176"
"ae7cff8317a2d0be8fecb19a","1331245568"
"650ff625fcbd8c668087d2b6","825376576"
"6a91207eb0d3dcde468ba4d4","1702614784"
"3c83c2450636a9eac18fe19f","1871439360"
"69c648e4282ce6829eb2d1f1","1577448192"
"b787f5530ec055357bb78a50","1577448192"
"d0f0e93b05274f3d8d947af9","1577448192"
"a926bf5cda832139f476f1ff","1004545344"
"221efabc3d80fbf4ba71b79d","1156164096"
"31a65c5d5cb6bdc8d1ecaf8d","2785945088"
"b65f045ccdbc2308dea174a1","1172157696"
"2b0ee982b8d58674feae99af","1825593984"
"a2bd65c9a95829a0d6abaab4","1500319872"
"21c6476692ad79e4fd6e7896","2258331392"
"7b99bd90d3afa0d788bb09f2","2266238464"
"34eb2ca5bb674cb3e4be59fd","1148066304"
"09684c65b8b4df1d38b9be10","1952293504"
"6b7331e37750cb605bc7bb54","1430730368"
"347161c1c03e1b29e9468020","1482224896"
"680415ebdd9a4023733c15b2","2132689152"
"2b95d7feb6bbf8f0c483c38f","1374973568"
"408379231a417a41dc702648","2238564096"
"dc60eabacbb82584963c48c6","3523843328"
"9ce0b7316331717008e07e58","3203651072"
"378841f286d43fac371b9528","1736654592"
"9dfd61edeccc2caf8d95d49d","700649152"
"1dd91f040d4c4644733913c2","1336988544"
"d93dc92afb2093884cfc8592","1476770560"
"d33bec515d1a0724379c503e","1137658368"
"e30243e0eace2305e933a667","866726464"
"5ada978512f15b9d8ae485eb","1273302784"
"a7cc8a0664cd02b2b94939ee","1252195712"
"1d24cb37d91474e9d89db393","1253459840"
"7bb63eefa2276d0f12704fcf","951098752"
"07418d9d29567a3b36df5dbe","922694272"
"0b732d9bda30faa944154a6d","1394922624"
"9181e3c8acd22099ad839428","1773698176"
"57669c36c4ef275d37bb4ca6","1010631808"
"5ef3cbb9780cd60d636357ba","1820868864"
"27e4bf04e1d076ecabddadf9","1039977664"
"3dbe24e16ba8b8c78494f62e","1516284416"
"44003a86f37e1a90738623a5","1840555648"
"aba90c8bc956ee9b369e8dba","1791678464"
"fda3cc8573791456580382a4","1047878848"
"0fff57964667cd8e691e916f","1661137664"
"6ce508c3e6c83bd4d21e1e68","714380544"
"97b6bd17cf86e2d68720f7e6","1232131840"
"7faaee1962aa75f170cd2842","1196738688"
"928c2506d6c6d6079b82b1b7","954786048"
"f3259d9261907e28ead0cc9c","1034620672"
"f5ea665d90547a3c8997d5c3","974160640"
"27ab5bd01616601bdb77bfbc","1569329792"
"089f75c2c3d7aa215dc2d42e","1541723520"
"6c1975208e76528100aa9f0c","1183671168"
"b9f3af6876575e6f57dd8a93","2210682624"
"89e2004f83053e3d6be4ef53","2088931584"
"cc4c6fd821e7092741eeef0c","1876374016"
"29f07f77e5e74f0e8c242ff7","896997568"
"0d61f7b49968cb6c8dba2333","766586944"
"81def18129e9f2af9d88384e","545880768"
"0f4389ecf72c6d90d8a65ee2","975803456"
"0806a7483bc35a4a27844576","971944768"
"dcbe477021ff9220da56812e","1209312896"
"570afd25df84bc53ba996d04","1004153984"
"92d161a861d014b6f8d0f618","1840085632"
"3f3781d2bf7cbeabbe03254c","1165693696"
"8d314ce9a8f5141e1bd03ba8","1445840768"
"42f070cd9e36951d409e6a82","897979136"
"8f4afce5a3fb2e8fe4d8ed98","1058145984"
"b5ef39471a58dc4adf3f2c33","742353600"
"8149e8a12b1551ea698c7c6b","897219776"
"ea344a5f8c1f4b7477f5e38a","1442875520"
"f489db2414305478bb94f3d7","839768384"
"4ffec2936157a02bf870229a","1319628416"
"bac87a81cd007f98a6669544","1215461120"
"bc70b6ce88fb108a3f71600b","612852864"
"11647ca5890c5d8440dd59bd","1076282368"
"d4f9e6b5eba32755f01b3299","922061120"
"e906d62796072d28a4e52423","543198656"
"790fabc4847e487f8223059c","1044104448"
"12ceab4750e8b3da4d093f6b","1089811584"
"3c336976db2d66edf22c63eb","947083776"
"746efb41a27ad6551c34abb7","1121029888"
"0f1848a298f16059b0d4fdd5","880084352"
"02b268406bf514f44e255845","1588518912"
"5c5e93618f126daef24cd04f","1402202368"
"67dbfcdab8c6522e8c247835","1114149120"
"a0ffa2dd0461d1fec23f1a4b","851140352"
"7ad7dcfc64fd408a9bcee0f0","837315072"
"9c737a454cba52fbe4e66440","1106400512"
"6b6bf6aba8bf3bb69697eea9","1097387264"
"b5c21723bac2b842729ec7a1","1262032896"
"7a622146c9615f52a029c0c6","1373097856"
"cc128a665e70a1f11edb2f11","2009990912"
"81429c6b52d40e3b062213ea","2376723968"
"71fd900da0a330ba69f8e2ee","1269624832"
"2738b764524e8732913551bb","2063863424"
"04aaabe533a02e8fb86d7478","676176832"
"6fa6a76b2c44bb7e77fec937","1513186816"
"6071a643fc65beebb85d9242","782268544"
"d819954e4b175d266688a85e","2434703104"
"cf20bcd29107e6a37fa1923e","902470720"
"3d25b11c59b9ddc29d8bdf2e","1140764288"
"d0c64eb615bd73b1e8bec084","1812728064"
"aa0d4e6d7f618184c3271d2b","2462797312"
"e573feaa1c0a134d14303b62","1257142784"
"a08c299d7297f48c454c5720","984920768"
"225aec80f1fe876fb9e81a83","996074752"
"d0674b62e012b63e37608c56","1741625600"
"18ba26bb30b90f17f1b85c02","1489501952"
"ba8e272985dd7010723f0d36","1656702976"
"a056d277775a147ddb51e0ca","1162832256"
"3aa87711ea68f9c2072946a0","977359424"
"6aeb0efc3cebfed75ec0e793","1753689344"
"3b62eb1f93e1a58ee55ea515","732879808"
"7a5e42a44f519fef75962ea5","1391926016"
"02e1af44665f79c70b9129cd","1566197248"
"3fe30b0ff796381ae0e04641","1126303744"
"e0d4ff06064d82d661cfbdbe","1056205824"
"4b9dc9662dd7f2b20fbb537b","923802048"
"4841aaf405656a801678f1e4","1370068352"
"d75c673a3e668305ff133106","929438464"
"2de467ba9b3c4784f51a1f39","687093184"
"2eb8e7cd9da488aff3cd5d4f","1706013184"
"b27bf1c9f5c7dd7aa16810a0","1220385152"
"c5338ec041d25a19616021e7","1128205696"
"ce80b8f5d1909f1d05b46fd7","814632512"
"77276f2ccc8ca76d21645190","864125952"
"23c1382ccb762e26e74555a7","814632512"
"cb7ce25c92138c5fed97e3d9","1330756352"
"ea74d092408a50ee615d7a68","1677493248"
"78165ee5b1d1de48bf0d8408","1129091200"
"63efe269a19c5ce4d12fba95","980380160"
"73e1d48e25904a46c3be9118","985709824"
"12573e0043ace11260de1cfa","1051625664"
"410af86675e67f25f3bc6c40","1002897152"
"ea55f95243c81c8c1f6ae507","878946368"
"257363d5421f82d8b2198a0d","1478691840"
"a78583d9bc8c2ced99c4dd14","2653672704"
"57600b0cbe2da6a54fe1023c","1077883264"
"cbfd85a14abd7915e065780f","706692672"
"e1505e7910924324baa526c9","3146212608"
"e2d8a9db45d5fbc0a6af9bb4","2025901696"
"817a44f44295e9dee5d1a049","1050296256"
"92f06d6a65b574c381ab50bb","1721553536"
"6f4c02c49f2112b344a17202","742788928"
"296340e456dda1a12f6404ca","739545984"
"b0042dc381728a33678be48c","974352704"
"82081bf9e5697412903e7b30","952557120"
"7373f231c24c116c50ac0adc","968388032"
"3ff5c3d14789441bd8d52e7d","952481792"
"79f5db92296a13ce4729e3c8","1022858112"
"8e39f303a29bde0a93b3e20a","1413112832"
"0d7b8a340c3b3bfd4db66bc0","1742959232"
"591bd551571dce4942f5334e","904760320"
"ee92df5d5717559bdf8f6223","1035979712"
"eca2040a30608696d8205c15","1177455488"
"46418b6c94ba7d90ad2026b7","1290254336"
"643dd723cd01754abc031f6e","1475835264"
"3a78c4d79613b735feb80e60","935041664"
"72ddf077a286f4fa52248cdc","1081817088"
"fedd38b6a5a4ef6b7fd9c4f2","1175942528"
"6108467dd49279e443193b7a","1373515136"
"c3d591b3953644d9227e4113","1365590528"
"124acdba36abb3c981e63c10","946139840"
"6b24f98f3675408ba9693cc6","1009132480"
"dd6bb4bc4e9609cd94932eba","789766016"
"9fa941f6d1a2035ba510aba7","1989542016"
"184959ec9003d036e9ab69a3","1418070528"
"70787db5f0705b2f4565f8c4","1144637824"
"36dcbe01d2c495b9932721b5","1655878528"
"d27ef8df2cf9b7aa5d083698","938206784"
"ece1bc80a1fd9663f5a4f8b7","1284048512"
"487a1df4eabc0385079b1f20","1125142528"
"31a9fd161ed277864a71af15","1976357504"
"8db9df642f65b9fc35bb895e","1131450880"
"5e3c2c7a7e660436ab08cf18","1120618752"
"df20d0bce5c9806c8cd089c3","867322496"
"f74e1fcfa191646556d5dee2","1016245248"
"2432c30822cf3a1c1b133e0f","1486571904"
"1b7d555072888bc4b27434eb","1427994368"
"d6bca03be4c279f57f9cd819","932726400"
"80b91667a474bfec6ef1fee0","1580580992"
"cf64e927f77ec671ccca1405","864125952"
"cd0b0b3b2980632a19fd6831","1548045184"
"d5ce9263beb08a7f76350d56","1753977728"
"a55c7c4e391250f1900c7b68","1009775168"
"62332403640f02a53a0db3dd","1753977728"
"469e6776c609784be8dba54b","1753977728"
"2cd124228697b5426595ee82","1993424000"
"21248b37e5a4b81109f2c7fa","1415106688"
"177fdb26ff6ed9e9d8a4ccb0","1993424000"
"a96b44b850d34b213b9fed92","1795127808"
"954b49cb60cd7b262366697d","1778370432"
"5f3bef8db4de5c5f4e2e4124","1778370432"
"9b375013f32e50bb10fc95b0","1907065728"
"96ddf5c685e88b033211c285","2210182656"
"2404b2a9c5c36326266543dd","862144768"
"766684641a6c51b0882a154d","623862400"
"ac3c0c9d857d7ded02686540","583203200"
"82cfd4eff81bf89b2ee6c946","974472448"
"30fb9e6779719a2a7341b942","2973060096"
"c3dba14d29d50a47ce5c5a3f","1634357504"
"dc84056c7f0afb5c39a69979","1570297856"
"f409df2775012ce634ba5013","612911552"
"6656ae3f9904afedede688bd","646070016"
"0c1a105456a2b14a2fc3ef2c","859223552"
"b174a60379d880575ce5744f","940378688"
"6a8dde726c08236949c747de","1758405504"
"9953543254931afb7bf47565","484376608"
"c27faa9300b7a4eb5c7eda12","1250087168"
"1377de07f5a74878f808442a","679972736"
"1ffaa3574f369f63cd69a431","1223145856"
"7eb6d44a40d72d6c94b68764","1031006656"
"7630768509e82428b9454d32","672841408"
"c787b59d71f9fa0ec8deaf25","1022326528"
"86da24e8065ff8d5b9c93736","867573440"
"0fccd66c66d4ec802a7f5a26","782595968"
"26d24361361500ef173b3a11","434157856"
"f79b3ff16be7d67f8ad13a63","1066201216"
"bdc00e49b0d87f796e9a12b7","1658786432"
"53f24082c326ef5cade46971","863157376"
"98b1e798ac75c29d32f65372","600314560"
"8624ee56cfcab18051aed6d8","796860160"
"54a85dc8dd747212bd4e8e60","1192518912"
"743287625cb5bfa7df5fd06f","1741945984"
"49881e1ebb85bbee807072d4","935283264"
"a9ac775503e82811a80e8300","779039744"
"48d89d7fa163540d5a588b04","699894912"
"b4ac1a0e91539c6d3678eb2b","1221686144"
"8193353aeaeb9ef8179ecfbf","1610532992"
"669e667a9411cc809223e9a1","1359020288"
"54c46c80984c8c41b2ab221f","1062367488"
"fbbafae7f31fd48788b60d99","1025710400"
"9d01e8727caebb1c7565f00f","1813153920"
"d9e60074f9c2a268311e0449","1332022912"
"4103fdde14b117bf69bdd9f9","1038797632"
"77362c498a7d3197c1cc0c63","1825536896"
"93d6c52caa7c998ed3f6e94a","1340186368"
"858d71e2ef4c856853185a05","1864133120"
"9bae74e030ba11493f351eed","2777101824"
"33682230db503fd6b87f7f6d","1407533312"
"92bf1fe11639763fbdd10e27","1863278592"
"c55b8effd75d6c8f0b53fa5e","3225707776"
"517ff76cb32ddf5f83c8c756","1988888832"
"6fa535c06203418b272586de","1908105088"
"ac62874b472d6b71fe0c9ae0","1939772800"
"285b120790bf0f5caaaf51de","2175942144"
"806ef1eda83dc4dce7cfb1f4","1234932224"
"41a5628790380eb0edeed129","1490928768"
"f7fe0a3863166e05c5cac56b","1599990272"
"b9d232206f6d3425b7b686c4","759798848"
"4e81a688638fd3a2bb03d2d2","863686336"
"7b2097b357c6d2b39e85080e","674192640"
"bb3717bad833355750bced98","1179566720"
"3c5809db0d85b79deafd87c7","571690304"
"c3aeebcf077040e119faddbe","1630713344"
"d3b59eedde7c1c6f16c3c730","1337758080"
"fadab37f13c48225b92e6c0d","703584000"
"67b5d5fb5361c36221a01794","950438976"
"8e8ee7c36f8645a52f5f7b2e","2572198656"
"4a82910df1f61fbe247018e9","1905206144"
"ad931e717f6293eceeba12ed","1883862784"
"0c58e1175597fdd207f12929","1813373696"
"8cb365e16d61762e8dbceaf4","1282558208"
"06f9d3ff2b464d620bbd308d","1065297792"
"a332d3cc07294c6b0aabbcde","1014880256"
"6f09b0b7f1da1899ad0bf1da","750277568"
"8dbcdb74d5a6e4fc2043fb2f","750277568"
"18611c2390ee7d389cb2fbe5","798402304"
"728db010ff44ed973ab3cac7","597398080"
"76c945ecc007bebcaf33518a","1456290688"
"cb0b5ebe7f7109c197dab96f","1014880256"
"365caa5e2d3b194da804ee05","2619097088"
"07809aca44ac8fc339621ba9","1741602048"
"488ed0aac6cc4f68f58592ae","1093588608"
"0511e9dc53950e6a134b31be","2117446656"
"ee2af64ab5cb8b6a550cf323","911559360"
"d06946f0895ffbf5365a3972","1065750208"
"f6f30ab75c01f2c43620217e","689630912"
"87346eeb8231eb9917aa963b","2136230400"
"736b3ca05452ee1998c68f67","2335065344"
"5360341fc64079df852161dc","926477888"
"4456a1706202e16adc71a8e2","710599040"
"dd3137f3f7634572312dc370","772296768"
"1400582cb1da994aac15e117","2865633792"
"1502eca77eb6646d148aa451","2016853248"
"f3262d686e07fd8a3d9b9029","688847488"
"fbb3dfe3229fe35f492de3dc","1051701696"
"b17d1725874f66bf5dcb57ea","2423506432"
"8bb98835a85e3aef7957e334","952557120"
"ac369e1a59eb1d71473ccee0","747222464"
"4c04129a1d612d1fb1f6b860","1376879616"
"97acb14013827c65fce7b538","783485824"
"9c785c6a8179f81fa2b06a2d","1727415040"
"988b2095bb9ae51f953484ab","3161760256"
"e6b8d559700280e14bb92549","660134720"
"b92eb4350ec0599ee094a8b2","1047374912"
"70c6ec93c534f284c05c39e7","1690706176"
"bee91509f72c436c9efd7a1c","1618957696"
"e9386e72ef91a405f99cfb4d","2004067840"
"36a5754f51de9b18c4c3e1dd","1062832320"
"9dc637361b0c3e8f54ae3849","1816651904"
"6ee138c9e11b00a0f1d9faa1","486840416"
"9060dd75c5d911a02e955b90","1612822528"
"b673cc2990e9b227dff57890","1507480832"
"1de8c0f1c4b7b836ee783397","1590618240"
"9f5e308adeedd55d31c22ed3","2546870528"
"010d9cf05d3ae81f23ffa56b","1801550336"
"b47ba42ffc0c8f05f97acf9e","2440388864"
"6b435132113a1371f558fbaa","2027180928"
"299a4a195bf7efec57b19c2b","2681438720"
"4d9ff901052e67c2428586d6","1149245312"
"4d62a5c7a4987d133b7a2071","922912256"
"829dff61bd1c32174cc589b7","697368000"
"5ee821d10550e52f74da5952","1125166208"
"12291511bb3975d31e5663f5","1874414976"
"b07b323d0d729594dd178841","482959776"
"2389ccf8816d4c950d99a600","900190592"
"c1d18b8d4eb0fd4e497f11f2","930205760"
"78bb1364427107ee9a9d5c23","707956096"
"fd59c50e1e3259b4ea505ab5","754852224"
"b7168226ceef29b7be4e8442","931388544"
"5508fc8ecc044cb2f69ad293","1659507712"
"2cedecc0a54b17e171729b2c","1287379712"
"e19cee843c9f1d1b3d093463","743812992"
"2e92bf1ab2a8eed1b400b937","1375151872"
"d272ca24e25134c201fea4c6","1042364160"
"737611e4fc10952866f7b466","1657144192"
"8c44f84085535189a9cdf553","774727936"
"98fd9704f02a335c0a7bfe41","1874040448"
"015f9d3a65f1a6d7d14cc812","1694590080"
"a31f52cb8bd6a0ff6fc4b2a0","1157564544"
"d1d87d6dee8e302521c21a46","1086277504"
"b9657d377c81b8f7ea11de4e","959544256"
"0c69a74620ebdc09728fe21d","1638482816"
"6f169ac342f3546db5514081","1088251136"
"8d446a6ce062caf11e0903db","1266145408"
"4dadc83fce7e34cc25b72f79","1854874752"
"d573b77b6071d60b48fb35e1","2011665792"
"87e58f8923badddab4fbcdf2","2650889728"
"c9e284e5185a0a35cd9ed50b","2204965120"
"47053b019525f8d30cc2a15c","1813049216"
"81488a8e458448f3d6274bd0","1407753472"
"75f1efa454b8cf619859c496","2111947904"
"1d421e9436c067f7d5d1ced0","1868483328"
"8c0b1b461f54546f57bbc3aa","1854874752"
"6448f4fd75f146bf6796af52","924871424"
"4cb7b0690d718cdd7764346a","952557120"
"bd2ffa5035e20b82d70780de","1044434944"
"d449fb9056bc17392aa2380f","1639970688"
"1b4f9406c46162eeeb268ff4","1157074688"
"fe544c8fab3fac7ef44bb1e5","1167197312"
"dcc5e1578f17f69f45ce8513","1194004992"
"97996f613a9b41c5dea1d81b","2299646720"
"16c10a2564793a2d249fd7e2","1171245696"
"7d1354983cba0018a6e63798","2753005568"
"57bd97403f91a99bb5689267","994276992"
"bf058d7becacfa4051123cba","1367278720"
"b1391704f578a128d9d07314","2958989312"
"9d20494a40ce6e245e03f52a","1795127808"
"4be6a9c4df6d15b4c9d369c3","1021452416"
"5dae5fc21912f19fae43e76a","560385920"
"735d1bb04d7037fb9903a4b5","1548045184"
"e66a888ddb93adaf5381d7be","1548462592"
"04d60916909f162672225490","709194048"
"fd1a1ded3aa4b9a5ef8ce208","1105248512"
"3c7f307fd2ae4acf990617eb","858343936"
"100bf8f745c6ad3529f08561","600350848"
"49cae9e6530d9f6b4415d377","1253903488"
"4d63b2fbdbce01ff3aa23325","621082816"
"3a188a7f7cd545cf29dba991","1186961920"
"c687221b22fc61aa2d118b6a","920612544"
"cd9133c48e13840cec7e8904","1013568128"
"561dbd04910800ede3efd732","1151630336"
"267f0798422c2205208becfa","808150976"
"0c2d9a16b405a5d02375798e","1090115968"
"b850f01805f4d746c57d4225","1251275392"
"0da22aa87cd1d8abba5942c0","2025225472"
"aabf36a38c97c30b8a98fb8f","1880887680"
"0b23f160ccc8d5f3a15acf42","1880887680"
"6ce9a79fd3590498c23937d8","2033810816"
"c2bd65d89bc7cb68e9a81235","2025225472"
"4b3691c164cafc37701bbab9","2103182592"
"ff13ee3c515ee324d0620718","1667186048"
"0191ab57d671d9e6925c73be","1816513792"
"a57714cc078aa84b7823f6dc","1431676032"
"8cb15dc67907caa4fa6f192b","578959232"
"2d982eefe6a32504502c4325","705365120"
"13208fcafc4e5c41365ae4f7","1760424960"
"afdadaff4161a047333bc53a","1775364736"
"3bdbe5c91599f8b173c00e1a","870651584"
"3ae543cd73306370670864c1","305872576"
"df1e9e9273245fcc99900b7d","1900218752"
"52a5726b2a92d483cb158608","1704317824"
"cbc0e870b24182b2f3dfc0c2","1385822848"
"e4fd68e3596c78ca6a8bb865","1337943040"
"dac12fda4c7c423e0cf6cf60","1728460928"
"557e32bf93b8c7d5f5c23ad2","1374034560"
"66643aabc72a18ad3976c3b0","940887104"
"f8b1e16d6e9281c2a32c3a00","409375168"
"8737e5b787aef2c93bdb77ab","885696896"
"3e645e4b773682eb76ac265c","539083776"
"19a15b5c3239c719076f16d7","1377462656"
"6e9185915551a6c0b50d3ca9","1436423936"
"c1792b60ec9ac76a383d8045","1515721472"
"1021a0a32536a1dadbb83af8","1162152320"
"cf7874cdd0ab067dfb7d1ede","1529615104"
"d4138f1d2efe8742046b2c81","1536489984"
"490c746eb591e3c334e3da9d","2100401408"
"a936e529ba75d7e545381379","885822080"
"fbe19d390c2a7cdf3989ac7a","2204877312"
"48a4806c150d79999bd716a7","1520678912"
"a019b626d70a7da7f4f83dc5","1478162816"
"c315573b8c24e943dba0b117","987607936"
"3d7baf304d14f57b651c2ef8","1159288576"
"98ec556ba48d2d86e2ffe978","1976845824"
"96cf41c1eddcffb3ccf63080","1381126528"
"2187c8db7e2ddeea8847ade5","1201065472"
"3ccd73d011f09548d11a2d40","2754759424"
"719b4f3b4875f3f0befcb43b","1345330560"
"4e7fa4a265a00512b2d870d7","527949920"
"1d903c699dce00ceb6ec4d10","711216832"
"4917b12ea3fd7f19a864689e","681566272"
"0024133fa327d02c67049f4c","679173184"
"52141b6145d5cf82d1c8c443","633605824"
"9e242674ea699c2fb69c48f9","786663360"
"eb570af9bb8fc57a907d49fb","1732723968"
"59376ae89e2c2b2cf79aa508","539120768"
"1c725fa32c8fc3d59ec652eb","522345184"
"f7fac9e2f83836604f8a4a58","879338752"
"97c13210d005ff5ed493612b","626833344"
"3889b9d22c5651ee362da3ec","485181952"
"02025496c6b794b9fb25323a","1196504192"
"442a874ad8aa29a6c3f612c1","1080586240"
"babec0e31dafcd33a8ac9cef","1476887296"
"522bd674208e1a7c991f27d0","1280107392"
"8ff2f856823cef6e0b90276a","1348573696"
"be9d3a3685030581e4a9fc0f","1268239488"
"20b868921600cac38932961c","921304064"
"718fef873ec054c956f8621a","1346532096"
"4db28b7e651b512cd09816fc","1466332800"
"367bc06a785bb31b4abcdd6a","1227818240"
"a143c3f444c3f7075208f212","1283193984"
"ef2c1edebdea1363074f8539","1813512960"
"e2485479d92c54b92204fb24","1364268544"
"9c0bcef9a6515e782fdb55e6","2836401152"
